    816141   -1308817      99564     822950   -1294452     102692  1000  1000 48000
    816141   -1308817      99564     821388   -1294802     101984  1000  1000 48000
    816141   -1308817      99564     819844   -1295150     101284  1000  1000 48000
    816141   -1308817      99564     818292   -1295501     100583  1000  1000 48000
    816141   -1308817      99564     816729   -1295854      99879  1000  1000 48000
    816141   -1308817      99564     815184   -1296204      99185  1000  1000 48000
    816141   -1308817      99564     813637   -1296554      98492  1000  1000 48000
    816141   -1308817      99564     812073   -1296909      97792  1000  1000 48000
    816141   -1308817      99564     810518   -1297264      97097  1000  1000 48000
    816141   -1308817      99564     808953   -1297622      96401  1000  1000 48000
    816141   -1308817      99564     807396   -1297978      95710  1000  1000 48000
    816141   -1308817      99564     805837   -1298335      95025  1000  1000 48000
    816141   -1308817      99564     816739   -1308770     112556  1000  1000 48000
    816141   -1308817      99564     816709   -1307046     112322  1000  1000 48000
    816141   -1308817      99564     816690   -1305322     112084  1000  1000 48000
    816141   -1308817      99564     816680   -1303600     111841  1000  1000 48000
    816141   -1308817      99564     816680   -1301878     111594  1000  1000 48000
    816141   -1308817      99564     816687   -1300155     111344  1000  1000 48000
    816141   -1308817      99564     816702   -1298424     111090  1000  1000 48000
    816141   -1308817      99564     816723   -1296693     110834  1000  1000 48000
    816141   -1308817      99564     816751   -1294963     110575  1000  1000 48000
    816141   -1308817      99564     816785   -1293233     110313  1000  1000 48000
    816141   -1308817      99564     816823   -1291503     110050  1000  1000 48000
    816141   -1308817      99564     816863   -1289784     109786  1000  1000 48000
    816141   -1308817      99564     802435   -1293847     111834  1000  1000 48000
    816141   -1308817      99564     802435   -1293847     111834  1000  1000 48000
    816141   -1308817      99564     802435   -1293847     111834  1000  1000 48000
    816141   -1308817      99564     818704   -1291730     113285  1000  1000 48000
    816141   -1308817      99564     818704   -1291730     113285  1000  1000 48000
    816141   -1308817      99564     818704   -1291730     113285  1000  1000 48000
    816141   -1308817      99564     804599   -1298620      94484  1000  1000 48000
    816141   -1308817      99564     804599   -1298620      94484  1000  1000 48000
    816141   -1308817      99564     804599   -1298620      94484  1000  1000 48000
    816141   -1308817      99564     820906   -1294910     101765  1000  1000 48000
    816141   -1308817      99564     820906   -1294910     101765  1000  1000 48000
    816141   -1308817      99564     820906   -1294910     101765  1000  1000 48000
    816141   -1308817      99564     835583   -1289761     114794  1000  1000 48000
    816141   -1308817      99564     835583   -1289761     114794  1000  1000 48000
    816141   -1308817      99564     835583   -1289761     114794  1000  1000 48000
    816141   -1308817      99564     837170   -1291272     109274  1000  1000 48000
    816141   -1308817      99564     837170   -1291272     109274  1000  1000 48000
    816141   -1308817      99564     837170   -1291272     109274  1000  1000 48000
    816141   -1308817      99564     803357   -1309754      98427  1000  1000 48000
    816141   -1308817      99564     803357   -1309754      98427  1000  1000 48000
